           ,       ,        ,stdR               ,stdR              ,stdR              ,stdR              ,stdR               ,stdR               ,stdR              ,stdR              ,stdR              ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdTheta               ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta             ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta             ,stdTheta             ,stdTheta            ,stdTheta             ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta
2018090600 ,1387   ,11      ,52.73638023224574  ,80.45169109471846 ,75.62696873470469 ,70.259873327526   ,92.98994838153207  ,98.83060254799624  ,70.270450404135   ,64.2607967582102  ,74.99226626792925 ,114.14031452558731 ,60.0664174060681   ,61.64875019008901  ,45.04865147815193  ,44.41846462902562  ,63.96712984025467  ,47.699696015802864 ,59.49496869484007  ,49.5334119559717   ,52.52711395079688  ,54.229927162038486 ,46.02841079159696  ,                   ,56.6910936567641   ,62.37422624770586  ,0.5236384047459004     ,0.5291212686618721  ,0.6605328938103162  ,0.5507691770966681  ,0.13689352237820143  ,0.4140326881464958  ,0.14725040871280834 ,0.38981139117644936 ,0.40110976201466614 ,0.2584296231044039   ,0.09938703701969467  ,0.2508012426955241  ,0.17379778110492827  ,0.09922062384730441 ,0.8124843163918555  ,0.37813163948895273 ,0.7301040317438175  ,0.4624739006195821  ,0.5496594501869281  ,0.6163909842311179  ,0.28972960859782165 ,                    ,0.6755398401252157  ,0.7821105661273279
2018090600 ,1387   ,12      ,54.83898704389058  ,80.54738791543771 ,75.67455715100023 ,70.36162874749277 ,93.05485102884214  ,98.84825238718183  ,70.30159315406728 ,64.30658597686553 ,75.02801410140081 ,114.13520491066724 ,60.229601526159875 ,61.78461054340312  ,45.21437824409399  ,44.620453830054224 ,63.969312955510155 ,47.950725750503494 ,59.644953684280786 ,49.85115946495126  ,52.81836991047716  ,54.39957812336415  ,46.29575358496716  ,                   ,56.88656168200008  ,62.50237835474742  ,0.5005983036965589     ,0.5277080498726038  ,0.6585397550590499  ,0.5490479606327365  ,0.1372313640566422   ,0.4131808708579804  ,0.14732850390887203 ,0.3886785362852291  ,0.4001840032875697  ,0.2582602113080857   ,0.09978429762529047  ,0.25090620617057957 ,0.17292977264676615  ,0.09944565224955827 ,0.8094978752338472  ,0.37605283983036203 ,0.7276308953985529  ,0.4604180517352251  ,0.5434066983467699  ,0.6128342997439812  ,0.28868442602728106 ,                    ,0.6716661406577232  ,0.7791758203522663
2018090600 ,1387   ,13      ,57.307459374849266 ,80.65551748020714 ,75.72180993610758 ,70.48921123122318 ,93.15359842754332  ,98.87343930500242  ,70.35251950001506 ,64.36719739121784 ,75.07059943812891 ,114.1224452068917  ,60.413695467170356 ,61.96418643055035  ,45.43925395514323  ,44.86324219224465  ,63.98532409857748  ,48.254169768010726 ,59.832730173375836 ,50.2095379385232   ,53.121906027551375 ,54.62161476924679  ,46.5958388700107   ,                   ,57.1221445675843   ,62.68103381406532  ,0.4709051684792679     ,0.5260664189967635  ,0.6558888738456785  ,0.5471102352026737  ,0.13784357667573652  ,0.4117444506722534  ,0.1473647764194973  ,0.3872860320514186  ,0.39878736857411595 ,0.2578366154903035   ,0.10031099778698842  ,0.2511630214206792  ,0.17184201788553158  ,0.0998017285433407  ,0.8058440814279283  ,0.3733485236035171  ,0.7246159166289357  ,0.45776899140758764 ,0.5375462232704179  ,0.608416222568689   ,0.2869961173398025  ,                    ,0.6672769660024852  ,0.775470691709349
2018090600 ,1387   ,14      ,59.75475294903326  ,80.78482840236772 ,75.7934198990915  ,70.64089750279224 ,93.27081001042073  ,98.9080001819873   ,70.4345895139597  ,64.4519666108025  ,75.14248132714278 ,114.09952935923968 ,60.62866071421997  ,62.18748507537509  ,45.725009568068984 ,45.165735906768965 ,64.00844709880096  ,48.60665900882306  ,60.05859305711382  ,50.62655429712751  ,53.406464028242866 ,54.88842865304125  ,46.93162792829587  ,                   ,57.39208743372208  ,62.889418028790814 ,0.4440378765478763     ,0.5241360927895582  ,0.6530007570512816  ,0.5446438014360366  ,0.13831870985786685  ,0.4102684354369507  ,0.1474788776063729  ,0.3855772106804385  ,0.39694088349661866 ,0.25707390456454404  ,0.10094878833978674  ,0.25156983132795    ,0.1707575065280068   ,0.10002114526147608 ,0.8014171223096123  ,0.3698473477804447  ,0.7210698655561245  ,0.45481391652297554 ,0.5321987477631502  ,0.6032631935929528  ,0.28488505815717613 ,                    ,0.6622504363235124  ,0.7711182390267655
2018090600 ,1387   ,15      ,62.24291525948957  ,80.9267879011641  ,75.87139447776086 ,70.8306889702479  ,93.40071520068784  ,98.9268831006011   ,70.53791391868631 ,64.57401412332983 ,75.23461570314558 ,114.08128505587582 ,60.893392909247545 ,62.45202398641696  ,46.04207640843318  ,45.509032070568146 ,64.05348077973592  ,48.9841658089632   ,60.32385349096989  ,51.08462880358435  ,53.688919713475336 ,55.189745424308676 ,47.30201369920735  ,                   ,57.71708325963812  ,63.13527460936556  ,0.42052441361158927    ,0.5219815729668915  ,0.6495640370072172  ,0.5417027614726676  ,0.1389899099868732   ,0.40842243261808026 ,0.14769124362575192 ,0.3836408926417244  ,0.3946990998646345  ,0.256119079041704    ,0.10149880552077876  ,0.2519691119989727  ,0.1697905065338737   ,0.10036832003485391 ,0.7962169066623458  ,0.3659866211026637  ,0.7167715229969445  ,0.4513036378602926  ,0.5271627616557416  ,0.5977520182286467  ,0.2830330421699504  ,                    ,0.6567731323476741  ,0.7660211781285462
2018090600 ,1387   ,16      ,64.64060643279889  ,81.10259305348997 ,75.97618574263912 ,71.04171309871406 ,93.56176248874324  ,98.95261492249712  ,70.67933290573701 ,64.7204218156835  ,75.34880556452106 ,114.04842173392844 ,61.20788347917284  ,62.74811949373463  ,46.41665649311678  ,45.89213113377935  ,64.11423320917126  ,49.424318912859086 ,60.62049323454899  ,51.593085777069    ,53.96773573163877  ,55.55081007510151  ,47.727434458600435 ,                   ,58.063490249898    ,63.41897665525674  ,0.39912277577590116    ,0.5193143434036372  ,0.6457123297865981  ,0.538439974080606   ,0.1397204505261253   ,0.4062187494128119  ,0.14767965017330925 ,0.38139582685342255 ,0.3917692714764482  ,0.2550163940898261   ,0.1019608468737254   ,0.2523999640097763  ,0.16840714856261563  ,0.10062266447380107 ,0.7905817499247076  ,0.3614939750850304  ,0.7120795318536309  ,0.44717749026785425 ,0.5220190091236302  ,0.5915973756211839  ,0.28065963850683395 ,                    ,0.6506657411163935  ,0.76042008920427
2018090600 ,1387   ,17      ,67.01188327453572  ,81.29636277226675 ,76.09021290547162 ,71.2914055128667  ,93.75396418285469  ,98.98016215383767  ,70.85042554565216 ,64.91360566167928 ,75.48003709591033 ,114.02250874279166 ,61.56422418905318  ,63.082955701203474 ,46.82090665504033  ,46.31603717936154  ,64.18411407817358  ,49.8900681498833   ,60.957575411100464 ,52.142828845393495 ,54.230579012214136 ,55.95562974357451  ,48.21355825906236  ,                   ,58.460007697570475 ,63.733790880505445 ,0.3800630041816259     ,0.516537145904869   ,0.6411354935451343  ,0.5347181980474968  ,0.1405092979302564   ,0.4037907135153138  ,0.14760580331864048 ,0.3788758038514049  ,0.38832986557456345 ,0.25344456454434766  ,0.102674898384614    ,0.2526681574594511  ,0.16693940583758834  ,0.10100063872729867 ,0.784406646701328   ,0.3566827457486784  ,0.7066689792534686  ,0.4429762808475175  ,0.5171105285671648  ,0.5850286346201785  ,0.2781856988916445  ,                    ,0.6440142801474846  ,0.7544390273368469
2018090600 ,1387   ,18      ,69.24303358461411  ,81.50326189791426 ,76.2320569052154  ,71.57301167339544 ,93.99572596666297  ,99.02559921555638  ,71.05961581658036 ,65.15002993092175 ,75.6379798778365  ,113.97723018217279 ,61.97032919066995  ,63.45902615073761  ,47.28608357646042  ,46.77873448480624  ,64.27089621282715  ,50.39105674621242  ,61.33463051164488  ,52.734494403568526 ,54.484916261291986 ,56.421449821854104 ,48.7384611985237   ,                   ,58.899264851099794 ,64.09483754562453  ,0.3618132058020594     ,0.5135457223271994  ,0.6361550517739955  ,0.5309306640079832  ,0.14122000663720247  ,0.4007414421517003  ,0.14731036796447713 ,0.3759459253170537  ,0.3843362709859464  ,0.2515540157699203   ,0.10329746811098549  ,0.2529283504180376  ,0.16549634628077736  ,0.10107254844623026 ,0.7775866818403997  ,0.35150068941696416 ,0.7007921028312016  ,0.4382882688240306  ,0.5119295569228808  ,0.5778761185175544  ,0.2755377022156039  ,                    ,0.6369474996082963  ,0.7478798972539927
2018090600 ,1387   ,19      ,71.37948865045196  ,81.73602021140985 ,76.39846660764861 ,71.8751278259733  ,94.26864802255307  ,99.06717771290349  ,71.30691761673617 ,65.42993198834918 ,75.8268474882083  ,113.92970683715464 ,62.41727965876116  ,63.87382640800534  ,47.78918915403358  ,47.28223767970379  ,64.38261255960337  ,50.924215261504024 ,61.753475205853796 ,53.35031771226859  ,54.73584931285893  ,56.90995431381052  ,49.31454349378081  ,                   ,59.3619718338264   ,64.48199903849135  ,0.34514431834611975    ,0.5101168429779327  ,0.630490009353882   ,0.5265321670709848  ,0.141987066305442    ,0.3970584254032935  ,0.1467957679222566  ,0.3726164346884092  ,0.3799186316738469  ,0.24921502386962974  ,0.10400480692398091  ,0.25302861264883025 ,0.1637382411143592   ,0.10126804504126691 ,0.7700215195151466  ,0.3457846858109106  ,0.6942406709631581  ,0.4332979908198904  ,0.5066371352232415  ,0.5704083966206914  ,0.2728681088426281  ,                    ,0.6293164681844444  ,0.7406421215130381
2018090600 ,1387   ,20      ,73.36981463790133  ,82.00956163765296 ,76.59976305446382 ,72.20961293345921 ,94.56989848783807  ,99.12631588029487  ,71.58391788663148 ,65.76079227016658 ,76.0284630911345  ,113.87303895128119 ,62.90299833871197  ,64.32485134067548  ,48.331915956229174 ,47.81558846234144  ,64.5131250211924   ,51.496712516431565 ,62.20446366620324  ,53.994729372411896 ,54.9611508249236   ,57.44920016849669  ,49.91721346389439  ,                   ,59.8664221412972   ,64.8947863853484   ,0.3287759980528866     ,0.5065773873539747  ,0.6245443012132439  ,0.5220833921589271  ,0.14259990026612185  ,0.3929830138976099  ,0.1462236372441491  ,0.3691826963254523  ,0.3751818218920151  ,0.24653347433803466  ,0.10447752455895591  ,0.25282134384979094 ,0.16188327182981777  ,0.10139587431373967 ,0.7618305510149654  ,0.3399281368433598  ,0.6875958345659356  ,0.4281909019263547  ,0.5012489643251355  ,0.5627508127950576  ,0.2699066697006274  ,                    ,0.6215504813846514  ,0.7331816245002301
2018090600 ,1387   ,21      ,75.248923580341    ,82.29682679180286 ,76.8305473102984  ,72.56663834021802 ,94.91077494152073  ,99.199702620522    ,71.89062386709409 ,66.12620131233912 ,76.25250487688913 ,113.81724473909918 ,63.428510939482095 ,64.80492728180474  ,48.912702849055485 ,48.38772261638277  ,64.67028142817998  ,52.08655296715266  ,62.68924070364866  ,54.66376679300466  ,55.19207370628503  ,58.00347920599246  ,50.571177561927506 ,                   ,60.387432467360284 ,65.35518036085587  ,0.3135557388931589     ,0.5028378874181774  ,0.6182220119104547  ,0.5173513977733203  ,0.1431486930016969   ,0.38842474247283837 ,0.1455953498963483  ,0.36542579264677494 ,0.37008323835974777 ,0.2434870174551294   ,0.1048769387302339   ,0.2525012578532308  ,0.15973732932062745  ,0.10123150466009721 ,0.7531371798714759  ,0.333893248400014   ,0.6806452084424164  ,0.4228122201932049  ,0.4956593694381982  ,0.5549078116441034  ,0.26694577085719196 ,                    ,0.6133578228664518  ,0.7254224881774343
2018090600 ,1387   ,22      ,77.02699786438518  ,82.6067914883516  ,77.07745844278988 ,72.94651465286056 ,95.2799396515342   ,99.2694474649678   ,72.23549542987851 ,66.53576481862969 ,76.50874982640873 ,113.77241581332446 ,63.9828180060866   ,65.31627056101718  ,49.52333793273632  ,48.980765612636155 ,64.84701149629026  ,52.69718208784982  ,63.19420938662023  ,55.3485763141203   ,55.406470741241044 ,58.57833900000921  ,51.25453443355037  ,                   ,60.94532385671602  ,65.82890702419417  ,0.29941524165349015    ,0.49884433538730455 ,0.6115018583717888  ,0.5123446547668284  ,0.14354459738194258  ,0.38346195981152487 ,0.1447554202876428  ,0.3613037354973477  ,0.36458384674133887 ,0.24005427478395042  ,0.10506509471750937  ,0.2515882957998175  ,0.15754665940088558  ,0.10123289702538692 ,0.7442776257514658  ,0.32787145731139455 ,0.6733817101622401  ,0.4172520668976215  ,0.4898830091747386  ,0.5470361035595904  ,0.26390772859404943 ,                    ,0.6049323954872535  ,0.7172437654746497
2018090600 ,1387   ,23      ,78.70183225313119  ,82.93091703339594 ,77.34682411062525 ,73.34082423861896 ,95.65471760451756  ,99.36581705999302  ,72.60867441291019 ,66.9745518835326  ,76.79186740794887 ,113.71955856403946 ,64.56591205891853  ,65.8664178470334   ,50.173723202489164 ,49.60365510725998  ,65.0584698559688   ,53.32232740606884  ,63.738404435630486 ,56.04538339595867  ,55.622702199731364 ,59.163654383413466 ,51.95509695881628  ,                   ,61.52666576371581  ,66.32974370521869  ,0.2862235340718505     ,0.4946600529504938  ,0.6044980230504096  ,0.507138234755584   ,0.14361206519393896  ,0.3783011853962925  ,0.14372791228344003 ,0.357075549303614   ,0.3588621183506696  ,0.23627692482557827  ,0.10504718185198296  ,0.25053886653292556 ,0.1552859655657558   ,0.10117313471645983 ,0.7350544070567279  ,0.3215133346169618  ,0.6661895346888     ,0.41135812228497    ,0.48415136972787465 ,0.5388541934152112  ,0.26066438341558135 ,                    ,0.5962519768874844  ,0.708887910961986
2018090600 ,1387   ,24      ,80.2920083196329   ,83.27823845399229 ,77.644760930793   ,73.7498237286029  ,96.04785890377775  ,99.46887955536646  ,73.01020339651166 ,67.47082628810766 ,77.09278889753567 ,113.69291314765401 ,65.16680289840832  ,66.42861807986073  ,50.844124537649385 ,50.24644266015257  ,65.3045029075331   ,53.97479596997102  ,64.28762322562562  ,56.74933391679589  ,55.84041994827761  ,59.76504078472632  ,52.67553227068522  ,                   ,62.10701248651395  ,66.85807729810962  ,0.27431357161932507    ,0.49023280250282564 ,0.5973257598599195  ,0.5017382849501698  ,0.1435461490512973   ,0.37270278673226426 ,0.14251689723969277 ,0.3525951251441906  ,0.35297116950031654 ,0.2322641391285013   ,0.1046922012603472   ,0.24899485242089558 ,0.15302316015355175  ,0.10107467568488308 ,0.7257013081123674  ,0.3155401819315122  ,0.6589012602311082  ,0.40537768365307714 ,0.47806391096648343 ,0.5305194018818472  ,0.2574106790547027  ,                    ,0.5876006922576374  ,0.7003685669712854
2018090600 ,1387   ,25      ,81.84560342498553  ,83.63135297243494 ,77.96602465176738 ,74.17377568925556 ,96.45936605638666  ,99.5807983498827   ,73.44013208049125 ,67.99064715091333 ,77.41777702827692 ,113.66879650986017 ,65.78655257725549  ,67.00546992596946  ,51.53455248665695  ,50.8991797576346   ,65.5722692912179   ,54.63562207937236  ,64.85798948471961  ,57.479015301238405 ,56.06019086660338  ,60.38782989974056  ,53.41335413545942  ,                   ,62.711561932390104 ,67.4002091984884   ,0.26353018013593693    ,0.4856808421811722  ,0.5898879842597793  ,0.49615108810322506 ,0.1433485175108658   ,0.3669863788816982  ,0.14112678708848564 ,0.3482181078485368  ,0.34675147313959603 ,0.22788685775295486  ,0.10416086294858078  ,0.2471142518735769  ,0.15076095154779542  ,0.1009588986815285  ,0.716003770488683   ,0.309479811196091   ,0.6513336857558244  ,0.3991806956388613  ,0.47202395876349257 ,0.5221859931463525  ,0.2539694298571677  ,                    ,0.5787149449131991  ,0.6916798331960432
2018090600 ,1387   ,26      ,83.35062867189426  ,83.99928868746449 ,78.30826840123589 ,74.5988237172678  ,96.87792369781674  ,99.69825123842443  ,73.89000609013374 ,68.53999489349266 ,77.7551606004386  ,113.69340042412313 ,66.42414771752814  ,67.60438225440716  ,52.24501698726875  ,51.581765188872694 ,65.86674122802796  ,55.320481740491026 ,65.43800883278769  ,58.20318977513174  ,56.29092466819141  ,61.00489570518091  ,54.16147893106317  ,                   ,63.32399229360068  ,67.95655082477332  ,0.25382464218954265    ,0.48095152601812163 ,0.5823711549679772  ,0.4900282940972907  ,0.1429335051913872   ,0.3610598823032542  ,0.1397151563670236  ,0.3437600137773447  ,0.3405410532561256  ,0.22332455672924184  ,0.10330881317855159  ,0.24472753304675915 ,0.14850190685629933  ,0.10078750076751988 ,0.7065184466421286  ,0.30362893190362855 ,0.6440206845281856  ,0.39282188984938005 ,0.4659515693318667  ,0.5137377941663835  ,0.2505762044137637  ,                    ,0.5697813857503137  ,0.6828304881323781
2018090600 ,1387   ,27      ,84.9505297217151   ,84.3688076246192  ,78.67712056246084 ,75.02618542882212 ,97.30355800277809  ,99.83099819194437  ,74.38102244524472 ,69.10621534999584 ,78.1172970602542  ,113.73772373315724 ,67.05974724080014  ,68.21098152057336  ,52.97552736877661  ,52.264352095859756 ,66.190089892672    ,56.019684040522755 ,66.03160228254346  ,58.94441534191343  ,56.514756480055716 ,61.64280087731251  ,54.919906227159565 ,                   ,63.95299602051494  ,68.52751345262719  ,0.24517851466306023    ,0.4759985500610253  ,0.5748886012700922  ,0.48367712467900376 ,0.14230400766582166  ,0.3548900402400108  ,0.1383796244864727  ,0.3391401056859728  ,0.33401664903583594 ,0.21864033657211207  ,0.10217628886476081  ,0.24220523829359436 ,0.14624845136371029  ,0.10062057985712561 ,0.6968274096476225  ,0.298039583892258   ,0.6365346911261673  ,0.3863345513082473  ,0.46000752062307226 ,0.5049398376122144  ,0.24723091157083948 ,                    ,0.5607208708431625  ,0.673829344673019
2018090600 ,1387   ,28      ,86.4083913749122   ,84.73567902601596 ,79.06182896948438 ,75.45623499751363 ,97.72640840632587  ,99.96411856261226  ,74.88344276273628 ,69.71495248510178 ,78.50166495049643 ,113.80196219749465 ,67.7123098114368   ,68.82795144416257  ,53.72609235743839  ,52.966839626317146 ,66.5400127742699   ,56.72728532196829  ,66.6450013129267   ,59.69363868956222  ,56.74955594539926  ,62.28941242297924  ,55.705629877060005 ,                   ,64.59042189055587  ,69.10563652843378  ,0.2371474641007986     ,0.4707198508289346  ,0.5672336604592607  ,0.47710183832542685 ,0.14147739122779043  ,0.3486428039350216  ,0.13717565437069407 ,0.33454245325168797 ,0.32747076271169556 ,0.21383668428436564  ,0.10059444208706478  ,0.23909389068946704 ,0.14400286881179405  ,0.1004200941787338  ,0.6873684896757855  ,0.29236857134635047 ,0.6290058907015289  ,0.3797908916374913  ,0.45403327840429303 ,0.49610513811826834 ,0.24367249877039665 ,                    ,0.5516245544048557  ,0.6647744948173455
2018090600 ,1387   ,29      ,87.89339110536127  ,85.09142965069984 ,79.4680747218655  ,75.88935762015647 ,98.15502534256716  ,100.0944164276909  ,75.39587787140621 ,70.33459817188123 ,78.90518867603068 ,113.89609650905513 ,68.36405049439361  ,69.46268422685665  ,54.48682042475959  ,53.67927905626154  ,66.91767554241555  ,57.45867819572601  ,67.26672654440678  ,60.44737380565015  ,56.99537700550809  ,62.94493863687533  ,56.49203926218278  ,                   ,65.22792346840423  ,69.69725676093715  ,0.22944244948178683    ,0.4651717577128493  ,0.5595196832309471  ,0.4703067126437522  ,0.14034099442446263  ,0.34222421478290027 ,0.13596975307119757 ,0.3299784160225241  ,0.3207887079475074  ,0.20889801438049216  ,0.09889723862773242  ,0.23583055421187957 ,0.1417932340065302   ,0.10020621708616391 ,0.677938280095816   ,0.2869059157130787  ,0.6211999739018945  ,0.3730413073426303  ,0.44803246143018366 ,0.48723785928331453 ,0.24021311445298793 ,                    ,0.5425754626450353  ,0.6557831061209408
2018090600 ,1387   ,30      ,89.34127657471657  ,85.44986951423624 ,79.88227462960728 ,76.32594906059144 ,98.57247739607644  ,100.23826864027531 ,75.9097655114281  ,70.97143721244484 ,79.30910981722087 ,114.0244079133937  ,69.00506140856626  ,70.11299808166812  ,55.2577098693024   ,54.40067370906356  ,67.31691689315547  ,58.18896458951646  ,67.90065169053976  ,61.21530609251251  ,57.247511736319154 ,63.5915025769953   ,57.286481825994514 ,                   ,65.87418614298016  ,70.30435050549859  ,0.2224446660822759     ,0.45940835036397426 ,0.5517123901636992  ,0.4632960533816102  ,0.13912809136481358  ,0.3357897013745483  ,0.13491067549296662 ,0.3252705683750143  ,0.31405502466702034 ,0.2040002109754819   ,0.09710193041718633  ,0.23228301924054034 ,0.13961927081278852  ,0.0997966887796048  ,0.66843056035778    ,0.28141564910912836 ,0.6134526929088416  ,0.3660361778812685  ,0.4422412840297398  ,0.4781352716248764  ,0.2366381139125524  ,                    ,0.5334943311033558  ,0.6466588133639809
2018090600 ,1387   ,31      ,90.77600178461266  ,85.78898996957594 ,80.31840698121445 ,76.7440551443563  ,98.99860403056196  ,100.3735622562037  ,76.44355826359732 ,71.61931164148396 ,79.73565325499001 ,114.17505331726366 ,69.6543444445499   ,70.75964457231254  ,56.048664569283    ,55.122077246780165 ,67.7362008087256   ,58.933308917792836 ,68.52718949438975  ,61.97680614552512  ,57.50154954433837  ,64.26095081774001  ,58.089056628594    ,                   ,66.5244173217624   ,70.91927946616491  ,0.21582515910569666    ,0.4534300519550153  ,0.5438572336160087  ,0.4560719963496106  ,0.13781147978199162  ,0.3293118469653548  ,0.13383092302324026 ,0.3206025506621804  ,0.3073139879985467  ,0.19907888644021524  ,0.09504018023592123  ,0.22852544980192832 ,0.13745622792278095  ,0.09939787971224961 ,0.6590621016646611  ,0.2761786478280709  ,0.6056092684539355  ,0.35926167168523454 ,0.4365010855564715  ,0.4687279466693775  ,0.23295368846133852 ,                    ,0.5242548647593952  ,0.6374942434518697
2018090600 ,1387   ,32      ,92.20479922433537  ,86.11817520128953 ,80.75944155329456 ,77.1664551472983  ,99.43208838197053  ,100.51305636582741 ,76.9589397016357  ,72.28462215436974 ,80.16282055915946 ,114.3519409542313  ,70.29396133381587  ,71.4267687915392   ,56.84978276123841  ,55.85245294523777  ,68.17536871920827  ,59.688864120537595 ,69.15487690683861  ,62.74356221956162  ,57.77981394916394  ,64.94049738029422  ,58.90441070072767  ,                   ,67.18399362943528  ,71.53418343701142  ,0.20943445747861092    ,0.4471849850309727  ,0.5360873974072464  ,0.44863685453238183 ,0.13629319905849585  ,0.32285170229199706 ,0.13292934440303195 ,0.3158008477188438  ,0.3005258380947727  ,0.19430851470669672  ,0.0930297341333481   ,0.22477356093369863 ,0.13532965810464223  ,0.09881351026494639 ,0.6498377505914523  ,0.27102756203606065 ,0.597587999616887   ,0.35229772543748916 ,0.4308242743314548  ,0.45930909204452297 ,0.22949645437740562 ,                    ,0.5149921641708113  ,0.628374896263905
2018090600 ,1387   ,33      ,93.59807102713175  ,86.43789273229653 ,81.2088942173208  ,77.58880396036531 ,99.85320475578138  ,100.64722996685006 ,77.48561285813    ,72.95802903039528 ,80.60699721488203 ,114.54312812211826 ,70.93294862051063  ,72.10244448005906  ,57.651150899179804 ,56.592799011888424 ,68.63425748123163  ,60.44333544734275  ,69.79243870219753  ,63.515927136427756 ,58.07315731041322  ,65.62568552022904  ,59.735460992613085 ,                   ,67.83953198541394  ,72.17356025581667  ,0.2033252965301235     ,0.4406738531751192  ,0.5282339960189395  ,0.44116653111472914 ,0.13460308297391385  ,0.31644064734689437 ,0.13215070336976184 ,0.31091439424379597 ,0.2935006150076807  ,0.18962227624247016  ,0.09091515854864901  ,0.22092542944542007 ,0.13326219905766473  ,0.09822689524838084 ,0.6407619484673263  ,0.26584575745582806 ,0.5893140000299484  ,0.34515265584379035 ,0.42528789010890267 ,0.45008611508586177 ,0.22573230893985807 ,                    ,0.505652446269348   ,0.6190575914339985
2018090600 ,1387   ,34      ,94.93982620586578  ,86.7346902917166  ,81.66330020272264 ,78.00703173432507 ,100.27592981368959 ,100.76343185898345 ,78.00504150373872 ,73.64268123853178 ,81.05228250950124 ,114.75033115420626 ,71.56228685557778  ,72.78132315367726  ,58.461365019985635 ,57.33316405013768  ,69.10679416670982  ,61.21163043082581  ,70.42920204006289  ,64.29145666416339  ,58.377394597566614 ,66.31684929186548  ,60.565132708514724 ,                   ,68.51369863027392  ,72.8166244754589   ,0.1977260700630062     ,0.4340987994448434  ,0.5204675187235475  ,0.43354486109610024 ,0.1330260124745833   ,0.3100129728131516  ,0.13165355468251236 ,0.3060765106357112  ,0.2864343833870242  ,0.185107050642753    ,0.08885074731501727  ,0.21728297635855862 ,0.13105946847648153  ,0.09765543040675377 ,0.6317219656044288  ,0.2609075713729139  ,0.5810716705435318  ,0.3381796152501155  ,0.41973750348302635 ,0.4407173959924658  ,0.22191045463239237 ,                    ,0.4962248987931732  ,0.6100959298206655
2018090600 ,1387   ,35      ,96.3081953937462   ,87.02196561788294 ,82.12257728542133 ,78.4256106128604  ,100.6975918282061  ,100.87125507298896 ,78.51588374335476 ,74.32902528622314 ,81.49605634630427 ,114.9634594121106  ,72.18283036844703  ,73.48069474358554  ,59.27314147233973  ,58.07257872696889  ,69.58490137953778  ,61.995667590566356 ,71.0682277814777   ,65.06678492134063  ,58.7006175436      ,67.01861532440073  ,61.39566515642615  ,                   ,69.17564022110673  ,73.47627168004648  ,0.19191778052207276    ,0.4275119520922462  ,0.5127874517594403  ,0.4258888005363042  ,0.13136373631629464  ,0.3035354055678599  ,0.1313059094558481  ,0.30132786229758135 ,0.27920982224611673 ,0.18077933180448386  ,0.08697236628697118  ,0.2136501674350951  ,0.12908427897730246  ,0.0969271494728442  ,0.6228054870321147  ,0.255698127332194   ,0.5726648266416224  ,0.33122779190784685 ,0.4144881630603602  ,0.4313447887684409  ,0.218191947818111   ,                    ,0.4867940177009419  ,0.6010256498220119
2018090600 ,1387   ,36      ,97.70978712493442  ,87.29977835023409 ,82.5769665221483  ,78.84061516756448 ,101.12944576136073 ,100.98330158991634 ,78.99829934878345 ,75.011170501466   ,81.94135097739115 ,115.17240120792827 ,72.7936604382552   ,74.17123768685539  ,60.082609796845546 ,58.821977185402396 ,70.08240007305686  ,62.77886587060967  ,71.70149022161254  ,65.84829003094917  ,59.04776795104113  ,67.73117229164131  ,62.232539719988935 ,                   ,69.84331034537237  ,74.12797717461336  ,0.1856937314480271     ,0.42091099443385566 ,0.5049813088449363  ,0.4180826664550882  ,0.12970253715591207  ,0.29707194204862775 ,0.13113785147574997 ,0.2964112314847639  ,0.2719463339322032  ,0.1766539083314966   ,0.08513769264358007  ,0.21011402150252018 ,0.12683228097372207  ,0.09620084942517136 ,0.6140458035008736  ,0.25046462261785857 ,0.5641727179104786  ,0.32410371722410075 ,0.409317028140766   ,0.42197204465488153 ,0.21422453069298236 ,                    ,0.47722259474426565 ,0.5920808538449736
2018090600 ,1387   ,37      ,99.05513666640414  ,87.57624392493662 ,83.03633240937367 ,79.24721446208693 ,101.55293594968094 ,101.08039622003862 ,79.45097419163595 ,75.71425229109775 ,82.37603838495754 ,115.39658270503509 ,73.40723465708268  ,74.86269097487748  ,60.914708404456796 ,59.56145145981585  ,70.57950977443807  ,63.5758712091309   ,72.33777782044456  ,66.64567877964782  ,59.40041245648047  ,68.44955514829881  ,63.073890794844736 ,                   ,70.5038225914028   ,74.79669778807083  ,0.18026886090704225    ,0.4145026939303463  ,0.4972610686357102  ,0.41029337744040845 ,0.12816570966703605  ,0.29067977176892745 ,0.13102114615372998 ,0.29150739664359654 ,0.2645591746887456  ,0.17269935952059962  ,0.08374082002393378  ,0.20664315455066715 ,0.124925131521495    ,0.09550883151890818 ,0.6052937585598749  ,0.24547460021663636 ,0.5555220863655587  ,0.3172428743701438  ,0.404361258902168   ,0.4127952435726725  ,0.20986420685407287 ,                    ,0.46777064304324434 ,0.5830337924670603
